trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
52,0,52,0,30.29274516700025,30.29274516700025,30.461224499998934,30.461224499998934,30.461224499998934,30.461224499998934,30.62663245799922,30.62663245799922,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
53,0,53,0,30.62663245799922,30.62663245799922,30.804142666998814,30.804142666998814,30.804142666998814,30.804142666998814,30.97082770799898,30.97082770799898,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
54,0,54,0,30.97082770799898,30.97082770799898,31.1381020000008,31.1381020000008,31.1381020000008,31.1381020000008,31.302501666999888,31.302501666999888,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
55,0,55,0,31.302501666999888,31.302501666999888,31.46683587499865,31.46683587499865,31.46683587499865,31.46683587499865,31.62848550000126,31.62848550000126,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
56,0,56,0,31.62848550000126,31.62848550000126,31.797659416999522,31.797659416999522,31.797659416999522,31.797659416999522,31.96598591699876,31.96598591699876,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
57,0,57,0,31.96598591699876,31.96598591699876,32.13529908300188,32.13529908300188,32.13529908300188,32.13529908300188,32.29586708300121,32.29586708300121,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
58,0,58,0,32.29586708300121,32.29586708300121,32.468489625000075,32.468489625000075,32.468489625000075,32.468489625000075,32.642627791999985,32.642627791999985,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
59,0,59,0,32.642627791999985,32.642627791999985,32.80978587500067,32.80978587500067,32.80978587500067,32.80978587500067,32.97290533300111,32.97290533300111,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
60,0,60,0,32.97290533300111,32.97290533300111,33.14285283299978,33.14285283299978,33.14285283299978,33.14285283299978,33.307957166998676,33.307957166998676,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
61,0,61,0,33.307957166998676,33.307957166998676,33.47629474999849,33.47629474999849,33.47629474999849,33.47629474999849,33.63914595800088,33.63914595800088,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
62,0,62,0,33.63914595800088,33.63914595800088,33.80461891700179,33.80461891700179,33.80461891700179,33.80461891700179,33.976483750000625,33.976483750000625,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
63,0,63,0,33.976483750000625,33.976483750000625,34.137210083001264,34.137210083001264,34.137210083001264,34.137210083001264,34.29922337500102,34.29922337500102,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
64,0,64,0,34.29922337500102,34.29922337500102,34.461901250000665,34.461901250000665,34.461901250000665,34.461901250000665,34.64523541699964,34.64523541699964,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
65,0,65,0,34.64523541699964,34.64523541699964,34.81973770799959,34.81973770799959,34.81973770799959,34.81973770799959,34.98971900000106,34.98971900000106,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
66,0,66,0,34.98971900000106,34.98971900000106,35.15172299999904,35.15172299999904,35.15172299999904,35.15172299999904,35.313794082998356,35.313794082998356,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
67,0,67,0,35.313794082998356,35.313794082998356,35.47646095800155,35.47646095800155,35.47646095800155,35.47646095800155,35.63760508300038,35.63760508300038,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
68,0,68,0,35.63760508300038,35.63760508300038,35.79829145799886,35.79829145799886,35.79829145799886,35.79829145799886,35.95962558300016,35.95962558300016,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
69,0,69,0,35.95962558300016,35.95962558300016,36.12073808299829,36.12073808299829,36.12073808299829,36.12073808299829,36.28250366700013,36.28250366700013,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
70,0,70,0,36.28250366700013,36.28250366700013,36.44920899999852,36.44920899999852,36.44920899999852,36.44920899999852,36.622144291999575,36.622144291999575,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
71,0,71,0,36.622144291999575,36.622144291999575,36.786001707998366,36.786001707998366,36.786001707998366,36.786001707998366,36.95564487500087,36.95564487500087,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
72,0,72,0,36.95564487500087,36.95564487500087,37.12128779200066,37.12128779200066,37.12128779200066,37.12128779200066,37.291200832998584,37.291200832998584,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
73,0,73,0,37.291200832998584,37.291200832998584,37.456091625001136,37.456091625001136,37.456091625001136,37.456091625001136,37.61989762500161,37.61989762500161,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
74,0,74,0,37.61989762500161,37.61989762500161,37.78419666699847,37.78419666699847,37.78419666699847,37.78419666699847,37.950623332999385,37.950623332999385,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
75,0,75,0,37.950623332999385,37.950623332999385,38.11071937499946,38.11071937499946,38.11071937499946,38.11071937499946,38.275410124999325,38.275410124999325,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
